Entity,Code,Year,SF₆ gases (tonnes),PFC gases (tonnes),HFC gases (tonnes),Nitrous oxide (N₂O) (tonnes),Methane (CH₄) (tonnes),Carbon Dioxide (CO₂) (tonnes)
El Salvador,SLV,1988,,,,1379050.5,2512020,2471558
El Salvador,SLV,1989,,,,1306464,2580130,2588902
El Salvador,SLV,1990,0,0,0,1337188.1,2672940,2511895
El Salvador,SLV,1991,,,,1391199.4,2766200,3171955
El Salvador,SLV,1992,,,,1408565.5999999999,2835070,3318635
El Salvador,SLV,1993,,,,1396218.3,2772610,3795345
El Salvador,SLV,1994,,,,1350279.4,2849810,4594751
El Salvador,SLV,1995,,,,1280563.5,2694970,5027457
El Salvador,SLV,1996,,,,1468941.2,2938700,4569082
El Salvador,SLV,1997,,,,1519678.9000000001,2850640,5474831
El Salvador,SLV,1998,,,,1381335.2,2728940,5812195
El Salvador,SLV,1999,,,,1449835.9000000001,2888290,5698518
El Salvador,SLV,2000,0,0,41400,1359405.8,2797480,5742522
El Salvador,SLV,2001,,,,1417812.9,3001940,5947874
El Salvador,SLV,2002,,,,1436146.3,3229050,6039549
El Salvador,SLV,2003,,,,1417202.2,3085220,6552929
El Salvador,SLV,2004,,,,1401038.8,3124670,6365912
El Salvador,SLV,2005,0,0,76400,1399104.4,3152020,6453920
El Salvador,SLV,2006,,,,1447994.5,3194830,6846289
El Salvador,SLV,2007,,,,1485854.8,3093800,6978301
El Salvador,SLV,2008,0,0,99600,1505431.3,3126750,6545595
El Salvador,SLV,2009,,,,1435467.4,2984230,6442919
El Salvador,SLV,2010,0,0,116000,1386047.2,2972670,6457587
El Salvador,SLV,2011,,,,1399907.672,3002396.6999999997,6648271
El Salvador,SLV,2012,,,,1413768.1439999999,3032123.4,6662939
El Salvador,SLV,2013,,,,,,6230233
El Salvador,SLV,2014,,,,,,6285238
Equatorial Guinea,GNQ,1960,,,,,,22002
Equatorial Guinea,GNQ,1961,,,,,,22002
Equatorial Guinea,GNQ,1962,,,,,,22002
Equatorial Guinea,GNQ,1963,,,,,,25669
Equatorial Guinea,GNQ,1964,,,,,,25669
Equatorial Guinea,GNQ,1965,,,,,,29336
Equatorial Guinea,GNQ,1966,,,,,,25669
Equatorial Guinea,GNQ,1967,,,,,,25669
Equatorial Guinea,GNQ,1968,,,,,,29336
Equatorial Guinea,GNQ,1969,,,,,,44004
Equatorial Guinea,GNQ,1970,,,,12272.156,75803.1,36670
Equatorial Guinea,GNQ,1971,,,,12483.637999999999,76813.8,66006
Equatorial Guinea,GNQ,1972,,,,12609.622,77196,88008
Equatorial Guinea,GNQ,1973,,,,12577.289,77955.1,29336
Equatorial Guinea,GNQ,1974,,,,12768.621,79027.6,51338
Equatorial Guinea,GNQ,1975,,,,13168.614,80672.6,62339
Equatorial Guinea,GNQ,1976,,,,13208.015,82391.90000000001,62339
Equatorial Guinea,GNQ,1977,,,,13485.030999999999,84314.5,62339
Equatorial Guinea,GNQ,1978,,,,13712.881,85947.59999999999,69673
Equatorial Guinea,GNQ,1979,,,,14018.82,87889.2,62339
Equatorial Guinea,GNQ,1980,,,,14217.53,89846.1,58672
Equatorial Guinea,GNQ,1981,,,,14379.567,91571.5,69673
Equatorial Guinea,GNQ,1982,,,,15027.777,93701.5,73340
Equatorial Guinea,GNQ,1983,,,,15463.916,96170.5,62339
Equatorial Guinea,GNQ,1984,,,,15698.524000000001,98077.29999999999,80674
Equatorial Guinea,GNQ,1985,,,,15954.274,100349,66006
Equatorial Guinea,GNQ,1986,,,,16271.59,102990,80674
Equatorial Guinea,GNQ,1987,,,,16368.434000000001,104780,99009
Equatorial Guinea,GNQ,1988,,,,16163.616999999998,109409,106343
Equatorial Guinea,GNQ,1989,,,,16643.775999999998,113225,117344
Equatorial Guinea,GNQ,1990,,,,18067.947,117684,66006
Equatorial Guinea,GNQ,1991,,,,19892.545,272009,143013
Equatorial Guinea,GNQ,1992,,,,21403.888,431158,157681
Equatorial Guinea,GNQ,1993,,,,23206.755,589569,99009
Equatorial Guinea,GNQ,1994,,,,25331.34,743872,33003
Equatorial Guinea,GNQ,1995,,,,26016.874,788354,128345
Equatorial Guinea,GNQ,1996,,,,26715.459,860811,113677
Equatorial Guinea,GNQ,1997,,,,29421.665999999997,1216110,289693
Equatorial Guinea,GNQ,1998,,,,31588.69,1467100,165015
Equatorial Guinea,GNQ,1999,,,,32619.129999999997,1582070,465709
Equatorial Guinea,GNQ,2000,,,,34059.08,1685480,454708
Equatorial Guinea,GNQ,2001,,,,35547.39,2182040,3094948
Equatorial Guinea,GNQ,2002,,,,32001.92,1885770,4979786
Equatorial Guinea,GNQ,2003,,,,33554.4,1992020,6017547
Equatorial Guinea,GNQ,2004,,,,35629.54,2459930,5218141
Equatorial Guinea,GNQ,2005,,,,35889.63,2530450,4712095
Equatorial Guinea,GNQ,2006,,,,35461.83,2600820,4756099
Equatorial Guinea,GNQ,2007,,,,36269.689999999995,2737940,4796436
Equatorial Guinea,GNQ,2008,,,,35380.61,2752800,4503076
Equatorial Guinea,GNQ,2009,,,,36370.130000000005,2827080,4620420
Equatorial Guinea,GNQ,2010,,,,36159.02,2901460,4679092
Equatorial Guinea,GNQ,2011,,,,36520.6102,2930474.6,6127557
Equatorial Guinea,GNQ,2012,,,,36882.2004,2959489.2,5115465
Equatorial Guinea,GNQ,2013,,,,,,5163136
Equatorial Guinea,GNQ,2014,,,,,,5346486
Eritrea,ERI,1970,,,,932256.8,1796570,
Eritrea,ERI,1971,,,,938804,1810770,
Eritrea,ERI,1972,,,,929987.6000000001,1784920,
Eritrea,ERI,1973,,,,939507.7,1814460,
Eritrea,ERI,1974,,,,904471.5,1791440,
Eritrea,ERI,1975,,,,893627.7,1754830,
Eritrea,ERI,1976,,,,890065.7999999999,1755500,
Eritrea,ERI,1977,,,,909853.1000000001,1785920,
Eritrea,ERI,1978,,,,902670.4,1795870,
Eritrea,ERI,1979,,,,918012.2999999999,1816070,
Eritrea,ERI,1980,,,,944923.4,1848510,
Eritrea,ERI,1981,,,,923620.2,1841860,
Eritrea,ERI,1982,,,,936035.7000000001,1861050,
Eritrea,ERI,1983,,,,958296.7999999999,1902330,
Eritrea,ERI,1984,,,,915076.6,1860520,
Eritrea,ERI,1985,,,,931388.7999999999,1913810,
Eritrea,ERI,1986,,,,972191,1980790,
Eritrea,ERI,1987,,,,947223.6,1942330,
Eritrea,ERI,1988,,,,959546.1,1955880,
Eritrea,ERI,1989,,,,1000720.2999999999,2031800,
Eritrea,ERI,1990,0,0,0,1030598.1,2070550.0000000002,
Eritrea,ERI,1991,,,,1014285.9,2084100,
Eritrea,ERI,1992,,,,1052831.3,2168500,
Eritrea,ERI,1993,,,,865185.2,1926180,
Eritrea,ERI,1994,,,,892648.1,1961890,865412
Eritrea,ERI,1995,,,,925216.7,2012040,935085
Eritrea,ERI,1996,,,,1055131.5,2237480,1012092
Eritrea,ERI,1997,,,,1199458.2,2496910,865412
Eritrea,ERI,1998,,,,1285622.7,2537600,590387
Eritrea,ERI,1999,,,,1384615,2654750,619723
Eritrea,ERI,2000,0,0,0,1360323.4,2682250,608722
Eritrea,ERI,2001,,,,1265404.5,2554210,630724
Eritrea,ERI,2002,,,,1171176.9,2412440,605055
Eritrea,ERI,2003,,,,1204715.8,2464940,726066
Eritrea,ERI,2004,,,,1179398.1,2578310,770070
Eritrea,ERI,2005,0,0,0,1191751.6,2613570,766403
Eritrea,ERI,2006,,,,1201023.7,2677620,561051
Eritrea,ERI,2007,,,,1277730.1,2775950,579386
Eritrea,ERI,2008,0,0,0,1212825.4,2774500,414371
Eritrea,ERI,2009,,,,1237898.2000000002,2802030,513380
Eritrea,ERI,2010,0,0,0,1234565.7000000002,2837000,513380
Eritrea,ERI,2011,,,,1246911.3569999998,2865370,594054
Eritrea,ERI,2012,,,,1259257.014,2893740,660060
Eritrea,ERI,2013,,,,,,667394
Eritrea,ERI,2014,,,,,,696730
Estonia,EST,1970,,,,1723823.2,2208430,
Estonia,EST,1971,,,,1780224.6,2283820,
Estonia,EST,1972,,,,1840203.4000000001,2365970,
Estonia,EST,1973,,,,1886384.1,2421300,
Estonia,EST,1974,,,,1932657.8,2489170,
Estonia,EST,1975,,,,2017343.5999999999,2535430,
Estonia,EST,1976,,,,1987419.3,2552230,
Estonia,EST,1977,,,,2009051.0999999999,2580520,
Estonia,EST,1978,,,,2015139.5,2615420,
Estonia,EST,1979,,,,2010629,2635750,
Estonia,EST,1980,,,,2851451.3000000003,2648890,
Estonia,EST,1981,,,,2853422.9,2627890,
Estonia,EST,1982,,,,2870841.8000000003,2659510,
Estonia,EST,1983,,,,2882569.1,2711770,
Estonia,EST,1984,,,,2920110.1,2738410,
Estonia,EST,1985,,,,2947582.3,2774480,
Estonia,EST,1986,,,,2897845.9,2815150,
Estonia,EST,1987,,,,2905713.6999999997,2861050,
Estonia,EST,1988,,,,2855875,3057940,
Estonia,EST,1989,,,,2727900.8,3263450,
Estonia,EST,1990,1600,500,0,1991688,3407550,
Estonia,EST,1991,,,,1946827.9,3265540,
Estonia,EST,1992,,,,1639958.9000000001,2876060,23879504
Estonia,EST,1993,,,,1480817.3,2386580,19508440
Estonia,EST,1994,,,,1306758.5,2209610,19042731
Estonia,EST,1995,,,,1146504,2109850,17520926
Estonia,EST,1996,,,,1041913.1,2232420,18349668
Estonia,EST,1997,,,,1124484.7,2253590,18107646
Estonia,EST,1998,,,,1117643,2172740,16310816
Estonia,EST,1999,,,,1052189.5999999999,2083909.9999999998,15159378
Estonia,EST,2000,2000,3500,7800,956418.2,2136190,14858684
Estonia,EST,2001,,,,789083.3,2156400,15570082
Estonia,EST,2002,,,,1010717.8,2085120,14888020
Estonia,EST,2003,,,,801594.9,2187090,17124890
Estonia,EST,2004,,,,850655.5,2256760,17282571
Estonia,EST,2005,2200,3400,33800,874382.8999999999,2212280,16754523.000000002
Estonia,EST,2006,,,,877241.1,2221860,16175137
Estonia,EST,2007,,,,937136.2000000001,2253780,18709034
Estonia,EST,2008,2300,3400,47600,925142.2999999999,2251950,17491590
Estonia,EST,2009,,,,863594.9,2230350,14565324
Estonia,EST,2010,2000,3000,58000,911675.8999999999,2321560,18107646
Estonia,EST,2011,,,,931343.442790254,2232612.6126608,18606358
Estonia,EST,2012,,,,951010.985580508,2234878.22532159,17623602
Estonia,EST,2013,,,,,,19893475
Estonia,EST,2014,,,,,,19519441
Ethiopia,ETH,1960,,,,,,352032
Ethiopia,ETH,1961,,,,,,341031
Ethiopia,ETH,1962,,,,,,396036
Ethiopia,ETH,1963,,,,,,421705
Ethiopia,ETH,1964,,,,,,407037
Ethiopia,ETH,1965,,,,,,645392
Ethiopia,ETH,1966,,,,,,825075
Ethiopia,ETH,1967,,,,,,1074431
Ethiopia,ETH,1968,,,,,,1727157
Ethiopia,ETH,1969,,,,,,1668485
Ethiopia,ETH,1970,,,,20773503,32686900,1653817
Ethiopia,ETH,1971,,,,20687695,32675700,1851835
Ethiopia,ETH,1972,,,,20426737,32241900,1408128
Ethiopia,ETH,1973,,,,21232024,33044600,1752826
Ethiopia,ETH,1974,,,,18875187,31293700,1738158
Ethiopia,ETH,1975,,,,19067387,30902600,1210110
Ethiopia,ETH,1976,,,,19158713,31087900,1177107
Ethiopia,ETH,1977,,,,20818639,32605200,1048762
Ethiopia,ETH,1978,,,,19247993,31775000,1371458
Ethiopia,ETH,1979,,,,20185061,32663900,1848168
Ethiopia,ETH,1980,,,,22487214,34455600,1822499
Ethiopia,ETH,1981,,,,20339813,33129000,1866503
Ethiopia,ETH,1982,,,,21946915,34522400,1481468
Ethiopia,ETH,1983,,,,21530709,34734900,1844501
Ethiopia,ETH,1984,,,,20742255,33937500,1664818
Ethiopia,ETH,1985,,,,20332435,34494300,1815165
Ethiopia,ETH,1986,,,,21456154,36199100,2214868
Ethiopia,ETH,1987,,,,20989697,35129100,2581568
Ethiopia,ETH,1988,,,,20444655,34916300,2673243
Ethiopia,ETH,1989,,,,22184127,37158800,2827257
Ethiopia,ETH,1990,0,0,0,25278640,39981300,3017941
Ethiopia,ETH,1991,,,,22634185,38988600,2984938
Ethiopia,ETH,1992,,,,24958875,41972300,2966603
Ethiopia,ETH,1993,,,,22717389,40207000,3028942
Ethiopia,ETH,1994,,,,22658272,40452100,2240537
Ethiopia,ETH,1995,,,,24247146,41854000,2563233
Ethiopia,ETH,1996,,,,24976793,43071100,2860260
Ethiopia,ETH,1997,,,,25632288,44544900,3050944
Ethiopia,ETH,1998,,,,26928460,46980300,3219626
Ethiopia,ETH,1999,,,,28573134,48255800,3157287
Ethiopia,ETH,2000,0,0,3600,26660558,46191800,3549656
Ethiopia,ETH,2001,,,,25987920,46830300,4352729
Ethiopia,ETH,2002,,,,29823953,52417600,4521411
Ethiopia,ETH,2003,,,,27712171,50938200,4987120
Ethiopia,ETH,2004,,,,28188424,50999000,5295148
Ethiopia,ETH,2005,0,0,10300,30267191,52959600,5119132
Ethiopia,ETH,2006,,,,37632450,58429700,5504167
Ethiopia,ETH,2007,,,,35286680,58801700,6013880
Ethiopia,ETH,2008,0,0,13300,36844120,60262200,6578598
Ethiopia,ETH,2009,,,,39163230,62142600,6629936
Ethiopia,ETH,2010,0,0,16000,39072090,63216700,6585932
Ethiopia,ETH,2011,,,,39462810.9,63848867,7726369
Ethiopia,ETH,2012,,,,39853531.8,64481034,8562445
Ethiopia,ETH,2013,,,,,,10634300
Ethiopia,ETH,2014,,,,,,11598721
Euro area,,1970,,,,267254123.55999997,370604730,
Euro area,,1971,,,,271393118.94,367594398,
Euro area,,1972,,,,278624830.56,367922715,
Euro area,,1973,,,,292509732.42,371431019,
Euro area,,1974,,,,298174171.77000004,376315344,
Euro area,,1975,,,,289775480.96000004,377345389,
Euro area,,1976,,,,290194538.96,382060150,
Euro area,,1977,,,,292946487.08,387337970,
Euro area,,1978,,,,303161111.39,390953277,
Euro area,,1979,,,,308357677.65999997,397092922,
Euro area,,1980,,,,301534822.56,398555895,
Euro area,,1981,,,,296106154.33,397275497,
Euro area,,1982,,,,290425755.25,394506310,
Euro area,,1983,,,,293881976.87,392955688,
Euro area,,1984,,,,301401972.36999995,395170434,
Euro area,,1985,,,,300869537.14,398309775,
Euro area,,1986,,,,298194860.86,397621499,
Euro area,,1987,,,,298102126.21999997,390996004,
Euro area,,1988,,,,294687756.46,387689211,
Euro area,,1989,,,,293325597.85999995,391944450,
Euro area,,1990,,,,283293634.84999996,392976180,
Euro area,,1991,,,,282237263.35,386794906,2648355742.02849
Euro area,,1992,,,,270492460.75,376930264,2580075531
Euro area,,1993,,,,263853372.09999996,367619416,2526548332
Euro area,,1994,,,,273327332.32,362037384,2513970522
Euro area,,1995,,,,275357383.75,359600160,2567956096
Euro area,,1996,,,,279779869.17,371658882,2634270124
Euro area,,1997,,,,283016522.44,367650585,2600981098
Euro area,,1998,,,,258914395.98999998,362181116,2648245061
Euro area,,1999,,,,243601472.31,356930819,2618685374
Euro area,,2000,,,,237070728.04,352961295,2637002039
Euro area,,2001,,,,223703234.78,347076291,2702325977
Euro area,,2002,,,,222289417.16000003,340219878,2701885937
Euro area,,2003,,,,220405948.29999998,335580051,2741595880
Euro area,,2004,,,,219254489.26,330208618,2767041193
Euro area,,2005,,,,217967593.07999998,326534541,2750877057
Euro area,,2006,,,,209336640.35,322608419,2752365859
Euro area,,2007,,,,206497466.29000002,321012439,2704749864
Euro area,,2008,,,,200047846.23,317568170,2642509873
Euro area,,2009,,,,196502747.92,317961486,2443076411
Euro area,,2010,9699686.216857601,3900845.24722932,82846000,181649249.2,317055190,2496137901
Euro area,,2011,,,,178147808.176694,313613166.05633104,2402097686
Euro area,,2012,,,,175870287.453388,308804682.412662,2352138478
Euro area,,2013,,,,,,2308651525
Euro area,,2014,,,,,,2191542213
Europe & Central Asia,,1970,,,,678090231.3641,1272595154.64,
Europe & Central Asia,,1971,,,,693231014.364791,1283941694.18,
Europe & Central Asia,,1972,,,,741277940.719782,1319137513.77,
Europe & Central Asia,,1973,,,,754913108.547073,1339425116.5,
Europe & Central Asia,,1974,,,,774361704.756164,1364389350.8999999,
Europe & Central Asia,,1975,,,,784312289.832355,1396525800.75,
Europe & Central Asia,,1976,,,,802268238.155646,1429835361.5600002,
Europe & Central Asia,,1977,,,,808075880.5753369,1451594280.58,
Europe & Central Asia,,1978,,,,823171104.023028,1481040147.14,
Europe & Central Asia,,1979,,,,829206692.812419,1510390862.9,
Europe & Central Asia,,1980,,,,816031938.44591,1524229967.72,
Europe & Central Asia,,1981,,,,813486975.074101,1525553795.37,
Europe & Central Asia,,1982,,,,806210148.529792,1557840387.42,
Europe & Central Asia,,1983,,,,817117898.406883,1592691038.98,
Europe & Central Asia,,1984,,,,829175823.260574,1604379593.31,
Europe & Central Asia,,1985,,,,830007498.156865,1635757605.07,
Europe & Central Asia,,1986,,,,835087918.802656,1665136061.77,
Europe & Central Asia,,1987,,,,835099655.928447,1679896992.77,
Europe & Central Asia,,1988,,,,823219882.923238,1707101998.37,
Europe & Central Asia,,1989,,,,805973492.187029,1721805374.7700002,
Europe & Central Asia,,1990,,,,779545496.67782,1739768706.6899998,
Europe & Central Asia,,1991,,,,726787172.13482,1672101329.1799998,
Europe & Central Asia,,1992,,,,696653786.40382,1615354255.57,7644380699.46869
Europe & Central Asia,,1993,,,,664993202.47482,1557983523.9599998,7275289961.918139
Europe & Central Asia,,1994,,,,646075437.43982,1484952860.93,6816598173.39881
Europe & Central Asia,,1995,,,,636775319.98082,1436084525.74,6775802784.53957
Europe & Central Asia,,1996,,,,691516076.9508201,1452402925.21,6822776152.167171
Europe & Central Asia,,1997,,,,647086983.28082,1384011151.62,6568968201.17251
Europe & Central Asia,,1998,,,,673245714.02482,1403940550.8000002,6552558986.145471
Europe & Central Asia,,1999,,,,582197780.73882,1347097020.6200001,6506503616.56133
Europe & Central Asia,,2000,,,,570276720.09782,1378611883.3000002,6557163782.78288
Europe & Central Asia,,2001,,,,531811551.2058201,1362271900.26,6640964418.69473
Europe & Central Asia,,2002,,,,552911752.63482,1379328634.03,6628475203.37751
Europe & Central Asia,,2003,,,,561255407.43982,1400142371.4399998,6820399721.74819
Europe & Central Asia,,2004,,,,520380823.95882004,1368943102,6864186007.45875
Europe & Central Asia,,2005,,,,520917958.20382,1381825408.69,6866418075.28219
Europe & Central Asia,,2006,,,,494049415.77482,1378142134.1899998,7002692168.36014
Europe & Central Asia,,2007,,,,488771759.82882,1390279955.26,6971910563.18528
Europe & Central Asia,,2008,,,,482983523.61882,1413303560.36,6959492281.349609
Europe & Central Asia,,2009,,,,465941732.60782003,1394170439.74,6390990535.787849
Europe & Central Asia,,2010,24007432.3936043,29242978.6106003,154520224.878562,467156268.32482,1436300498.07,6703823284.91672
Europe & Central Asia,,2011,,,,458031585.82851,1431212485.85565,6682339143.27848
Europe & Central Asia,,2012,,,,458268251.232199,1432389806.04131,6685250940.2908
Europe & Central Asia,,2013,,,,,,6551568980.86108
Europe & Central Asia,,2014,,,,,,6245991857.0744
Europe & Central Asia (IDA & IBRD),,1970,,,,312215052.29999995,723798510,
Europe & Central Asia (IDA & IBRD),,1971,,,,321547841,737501470,
Europe & Central Asia (IDA & IBRD),,1972,,,,361253242.4,776987560,
Europe & Central Asia (IDA & IBRD),,1973,,,,356130427.29999995,787115720,
Europe & Central Asia (IDA & IBRD),,1974,,,,361729309.40000004,809071980,
Europe & Central Asia (IDA & IBRD),,1975,,,,377863829.8,836873660,
Europe & Central Asia (IDA & IBRD),,1976,,,,386665129.7,865280580,
Europe & Central Asia (IDA & IBRD),,1977,,,,388893499.59999996,881224960,
Europe & Central Asia (IDA & IBRD),,1978,,,,390291289.6,904514270,
Europe & Central Asia (IDA & IBRD),,1979,,,,390508953,922029260,
Europe & Central Asia (IDA & IBRD),,1980,,,,393217686.5,934643240,
Europe & Central Asia (IDA & IBRD),,1981,,,,396743818.7,937306350,
Europe & Central Asia (IDA & IBRD),,1982,,,,397006190.3,973189430,
Europe & Central Asia (IDA & IBRD),,1983,,,,401930726.29999995,1008902720,
Europe & Central Asia (IDA & IBRD),,1984,,,,408853246.4,1033987090,
Europe & Central Asia (IDA & IBRD),,1985,,,,412467657.3,1051994700,
Europe & Central Asia (IDA & IBRD),,1986,,,,421411684.3,1077578310,
Europe & Central Asia (IDA & IBRD),,1987,,,,423542952.9,1100039950,
Europe & Central Asia (IDA & IBRD),,1988,,,,420911403.2,1130747540,
Europe & Central Asia (IDA & IBRD),,1989,,,,404025411.8,1142171730,
Europe & Central Asia (IDA & IBRD),,1990,,,,394467137.9,1161115520,
Europe & Central Asia (IDA & IBRD),,1991,,,,349316283.2,1101236540,
Europe & Central Asia (IDA & IBRD),,1992,,,,335145572.5,1060931440,4133131100.95987
Europe & Central Asia (IDA & IBRD),,1993,,,,314853778.5,1019009740,3825835136.1039996
Europe & Central Asia (IDA & IBRD),,1994,,,,282102064.59999996,957414940,3377879209.2214503
Europe & Central Asia (IDA & IBRD),,1995,,,,272226698.4,911469150,3296902115.39644
Europe & Central Asia (IDA & IBRD),,1996,,,,319338474.09999996,912790500,3242980906.41763
Europe & Central Asia (IDA & IBRD),,1997,,,,271545104.5,852498270,3055013313.11933
Europe & Central Asia (IDA & IBRD),,1998,,,,323220929.59999996,883995240,2991149318.67225
Europe & Central Asia (IDA & IBRD),,1999,,,,261722320.5,837914290,2991556595.49151
